ADC;CSm;Da;Db;f;Pf;CSs;Dk;K;CSk;
1.139730;0.000544;1.139730;0.000000;0.000000;0.000000;0.000544;1.159604;0.152794;0.000535;
1.209948;0.000976;1.101280;4.664636;6.630600;30.929337;0.000498;1.376433;0.917785;0.000363;
1.312512;0.001181;1.166265;7.248006;7.929316;57.471733;0.000110;1.538097;1.013644;0.000130;
1.468785;0.003685;1.170223;5.315215;15.601626;82.925995;0.001197;1.853356;1.230596;0.000799;
1.754923;0.003152;1.508642;1.941939;18.628986;36.176353;0.002929;1.871135;0.392746;0.002894;
1.391413;0.005851;1.073690;7.457176;15.983389;119.190941;0.001503;1.853480;1.443506;0.001672;
1.284635;0.001333;1.153765;2.828909;8.950448;25.320002;0.001074;1.409549;0.668576;0.000989;
1.191985;0.000661;1.128984;4.558949;3.836324;17.489609;0.000532;1.270558;0.506604;0.000524;
1.157672;0.001969;1.033339;16.709848;7.139807;119.305092;0.000203;1.415009;1.320977;0.000576;
1.230332;0.000974;1.113980;7.896909;6.381835;50.396767;0.000230;1.398676;0.898891;0.000371;
1.203349;0.001619;1.047081;8.223168;8.575794;70.520203;0.000156;1.455738;1.236107;0.000276;
1.178996;0.002213;1.043609;13.588716;7.722954;104.945023;0.000304;1.451830;1.334985;0.000659;
1.223653;0.001411;1.071175;7.301915;8.505571;62.106956;0.000072;1.472008;1.195080;0.000100;
1.409238;0.000808;1.409238;0.000000;0.000000;0.000000;0.000808;1.331970;-0.479143;0.000680;
1.535065;0.006943;1.438057;40.576679;8.619607;349.755035;0.002146;1.840433;0.992917;0.005296;
1.299573;0.003998;1.201859;37.092445;6.344846;235.345871;0.001941;1.460209;0.793656;0.003487;
1.288725;0.002671;1.212605;26.709118;5.678877;151.677795;0.000916;1.547833;1.141520;0.001316;
1.321627;0.001878;1.193065;10.427835;7.235919;75.454979;0.000388;1.589730;1.128450;0.000411;
1.184880;0.000606;1.133568;24.866114;3.334142;82.907150;0.000104;1.301566;0.714097;0.000315;
1.155107;0.003312;0.987256;8.473094;9.803111;83.062675;0.000862;1.517299;1.617181;0.000516;
1.309144;0.002035;1.107385;7.003408;10.812403;75.723671;0.000104;1.611680;1.234230;0.000154;
1.403226;0.001501;1.294078;12.971898;5.727873;74.301384;0.000578;1.596140;0.820726;0.000760;
1.233400;0.001971;1.123898;18.381981;6.682145;122.831055;0.000145;1.459287;1.104473;0.000922;
1.129659;0.000413;1.082898;8.887142;2.813971;25.008160;0.000216;1.214725;0.591590;0.000252;
1.267027;0.000921;1.240059;5.842413;1.779609;10.397210;0.000855;1.334945;0.403291;0.000821;
1.140649;0.002418;1.140649;0.000000;0.000000;0.000000;0.002418;0.912904;-2.840320;0.001190;
1.177173;0.001716;1.177173;0.000000;0.000000;0.000000;0.001716;1.231207;0.368629;0.001653;
1.140569;0.002073;1.085348;37.284206;4.796031;178.816238;0.000671;1.361446;1.221738;0.001037;
1.174477;0.001145;1.174477;0.000000;0.000000;0.000000;0.001145;1.261934;0.570982;0.000974;
1.101443;0.001468;1.020611;11.206993;5.082015;56.954105;0.000609;1.280432;1.110616;0.000762;
1.305121;0.001920;1.099340;5.876058;11.263610;66.185623;0.000266;1.601260;1.225828;0.000110;
1.761872;0.001071;1.652295;5.528952;5.792397;32.025887;0.000689;1.933504;0.542727;0.000535;
1.593663;0.000281;1.532707;13.511682;3.057676;41.314339;0.000025;1.698375;0.411900;0.000073;
1.223042;0.000896;1.123640;7.051642;5.413650;38.175121;0.000481;1.344335;0.700932;0.000579;
1.083511;0.000259;1.059494;20.617702;1.901383;39.202156;0.000073;1.167020;0.623876;0.000102;
1.166822;0.000464;1.154178;50.000000;1.588767;79.438370;0.000286;1.242872;0.510177;0.000337;
1.115667;0.002014;1.115667;0.000000;0.000000;0.000000;0.002014;0.923962;-2.304827;0.001193;
1.150388;0.001893;1.036217;7.706708;6.339548;48.857044;0.001196;1.299750;0.907875;0.001403;
1.148026;0.005498;0.816286;5.917892;18.100979;107.119637;0.000827;1.635684;1.866467;0.000467;
1.126443;0.001571;1.080617;2.965661;3.431892;10.177830;0.001487;1.222665;0.664349;0.001359;
1.122760;0.001354;1.071017;6.636845;3.091944;20.520752;0.001187;1.199948;0.549282;0.001218;
1.750391;0.001354;1.530007;4.260029;11.811255;50.316284;0.000502;1.986832;0.704555;0.000312;
2.183437;0.000814;1.965821;4.012861;10.884441;43.677753;0.000439;2.341015;0.375825;0.000423;
1.673271;0.002368;1.494469;32.524929;7.663608;249.258331;0.000612;1.899562;0.718955;0.001460;
1.249106;0.001144;1.122083;6.183169;7.233607;44.726616;0.000358;1.454140;1.019295;0.000254;
1.121100;0.003330;1.063841;33.449028;5.928751;198.310959;0.001042;1.362210;1.320891;0.002113;
1.167995;0.003354;1.092835;31.733723;6.920390;219.609726;0.000374;1.438613;1.340420;0.001861;
1.056040;0.003138;0.937208;21.403204;7.719609;165.224365;0.000524;1.293853;1.425271;0.001932;
1.212360;0.001024;1.114080;4.605190;5.968372;27.485489;0.000670;1.349078;0.784660;0.000609;
1.069438;0.001351;1.003596;45.861870;4.134152;189.599945;0.000567;1.244432;1.145294;0.000677;
1.371797;0.001547;1.297961;29.552898;5.032218;148.716614;0.000231;1.535941;0.746452;0.001016;
2.067146;0.000401;1.912087;3.808347;8.286992;31.559738;0.000142;2.206354;0.364248;0.000079;
