ADC;CSm;Da;Db;f;Pf;CSs;Dk;K;CSk;
1.797208;0.002821;1.616399;2.529867;12.878372;32.580574;0.002191;1.965466;0.443000;0.001828;
1.765689;0.003366;1.668881;1.918027;8.239934;15.804420;0.003221;1.857269;0.268629;0.003080;
1.731135;0.005483;1.722046;50.000000;3.220102;161.005096;0.004586;1.792187;0.189778;0.005362;
1.371744;0.016949;0.986627;4.887480;23.179062;113.287201;0.005739;1.917155;1.274710;0.004038;
1.639884;0.011561;1.254743;4.540373;21.776543;98.873627;0.004428;2.101340;0.980453;0.003103;
1.716815;0.007874;1.397090;4.079342;18.563583;75.727219;0.003927;2.078815;0.812963;0.002906;
1.745960;0.004974;1.471611;3.738209;16.435843;61.440605;0.002472;2.041425;0.698487;0.001735;
1.778364;0.002579;1.567050;3.598632;12.969600;46.672821;0.001162;2.009407;0.572802;0.000651;
1.840624;0.002220;1.719351;3.932486;7.414966;29.159250;0.001658;2.004371;0.419248;0.001325;
1.870442;0.004261;1.808901;50.000000;4.531570;226.578491;0.002831;2.029756;0.401806;0.003473;
1.720167;0.010735;1.533037;50.000000;10.687836;534.391785;0.004197;2.071458;0.790912;0.006833;
1.327355;0.018123;0.975891;5.384781;21.238037;114.362175;0.007736;1.829720;1.268931;0.007419;
1.523233;0.012731;1.182761;4.810307;19.778416;95.140251;0.006228;1.944207;1.005810;0.005651;
1.646012;0.007644;1.351107;4.723039;16.834509;79.510048;0.003334;1.998151;0.832703;0.002788;
1.752488;0.004320;1.512100;4.561075;13.739962;62.668995;0.001712;2.048182;0.693877;0.001073;
1.845347;0.003615;1.666992;4.964238;10.109497;50.185951;0.001939;2.112146;0.610907;0.001141;
1.896646;0.004944;1.746941;7.635145;7.918422;60.458294;0.003123;2.189648;0.634722;0.002108;
1.745626;0.016550;1.375316;12.267818;17.574463;215.600327;0.004494;2.345541;1.043116;0.004605;
1.231392;0.019502;0.914811;6.176707;19.465862;120.234932;0.009110;1.699617;1.331063;0.010099;
1.479791;0.012886;1.145197;5.659763;19.091492;108.053314;0.004954;1.921372;1.060963;0.004970;
1.635324;0.008487;1.351229;5.162248;16.134073;83.288078;0.003655;2.014987;0.878644;0.002870;
1.732646;0.008220;1.497706;4.899067;13.604115;66.647469;0.004872;2.091151;0.801296;0.003402;
1.787762;0.011373;1.548304;6.169531;13.222249;81.575073;0.006843;2.222423;0.872777;0.004473;
1.150951;0.021742;0.792126;6.444884;22.218355;143.194717;0.006755;1.702373;1.522431;0.008379;
1.132947;0.024998;1.039521;5.281519;19.503201;103.006516;0.007061;1.830590;1.201617;0.006260;
1.211341;0.026331;1.241980;4.590408;15.261292;70.055565;0.009525;1.870802;0.993272;0.007877;
1.569893;0.012712;1.330783;5.856502;14.219287;83.275276;0.007308;2.007809;1.001132;0.005166;
1.812060;0.014102;1.812060;0.000000;0.000000;0.000000;0.014102;1.860726;0.145229;0.014028;
1.797576;0.009937;1.797576;0.000000;0.000000;0.000000;0.009937;1.809746;0.038161;0.009932;
1.886947;0.006342;1.886947;0.000000;0.000000;0.000000;0.006342;1.863129;-0.072792;0.006324;
2.056715;0.005824;2.056715;0.000000;0.000000;0.000000;0.005824;1.949299;-0.322117;0.005488;
2.216453;0.007380;2.216453;0.000000;0.000000;0.000000;0.007380;2.042643;-0.507626;0.006580;
2.267801;0.007809;2.267801;0.000000;0.000000;0.000000;0.007809;2.082895;-0.531383;0.006945;
2.226575;0.007792;2.226575;0.000000;0.000000;0.000000;0.007792;2.047620;-0.528198;0.006988;
1.955317;0.011635;1.955317;0.000000;0.000000;0.000000;0.011635;1.976865;-0.444461;0.008570;
2.073337;0.004822;2.001953;50.000000;5.414720;270.735992;0.002656;2.288220;0.453408;0.003477;
1.970648;0.005846;1.895907;50.000000;5.163897;258.194855;0.003972;2.192761;0.493177;0.004340;
1.909840;0.006240;1.852447;50.000000;4.852125;242.606247;0.004448;2.119538;0.489053;0.004870;
1.960182;0.003942;1.921604;50.000000;3.620818;181.040894;0.002911;2.110550;0.360610;0.003239;
2.099383;0.002057;2.099383;0.000000;0.000000;0.000000;0.002057;2.145457;0.113415;0.001994;
2.244298;0.001815;2.244298;0.000000;0.000000;0.000000;0.001815;2.250883;0.015617;0.001814;
2.339350;0.002509;2.339350;0.000000;0.000000;0.000000;0.002509;2.329677;-0.022241;0.002506;
2.364264;0.003169;2.364264;0.000000;0.000000;0.000000;0.003169;2.307616;-0.134824;0.003087;
2.323654;0.002958;2.323654;0.000000;0.000000;0.000000;0.002958;2.218368;-0.269373;0.002672;
2.245420;0.003602;2.251266;49.994198;0.000000;0.000000;0.003604;2.123353;-0.334531;0.003208;
2.165644;0.004385;2.165644;0.000000;0.000000;0.000000;0.004385;2.059954;-0.298176;0.004083;
2.072939;0.007685;2.072939;0.000000;0.000000;0.000000;0.007685;1.975891;-0.284305;0.007422;
1.978774;0.004351;1.765556;9.727865;9.858039;95.897675;0.001540;2.288773;0.626364;0.001366;
1.817291;0.003643;1.631529;7.479133;9.540867;71.357407;0.001388;2.094157;0.634646;0.001081;
1.787645;0.004669;1.563591;7.062240;11.509458;81.282547;0.001625;2.098592;0.700043;0.001381;
1.959100;0.004041;1.718158;7.617598;11.462439;87.316246;0.001037;2.265972;0.627063;0.000996;
2.195207;0.001463;2.029063;7.869173;7.357382;57.896515;0.000381;2.380994;0.377344;0.000450;
2.320568;0.000382;2.247949;9.027826;3.070061;27.715981;0.000181;2.405860;0.179928;0.000184;
2.337249;0.000498;2.293302;7.738432;2.008664;15.543912;0.000412;2.405910;0.146479;0.000371;
2.302018;0.000770;2.302018;0.000000;0.000000;0.000000;0.000770;2.325970;0.054331;0.000754;
2.265452;0.001324;2.265452;0.000000;0.000000;0.000000;0.001324;2.247838;-0.042467;0.001316;
2.245643;0.001534;2.245643;0.000000;0.000000;0.000000;0.001534;2.199661;-0.115513;0.001475;
2.241764;0.001569;2.241764;0.000000;0.000000;0.000000;0.001569;2.180290;-0.157567;0.001468;
2.200785;0.003006;2.200785;0.000000;0.000000;0.000000;0.003006;2.145763;-0.142348;0.002925;
2.044575;0.007478;2.044575;0.000000;0.000000;0.000000;0.007478;1.970348;-0.215078;0.007317;
1.819434;0.002634;1.625816;6.036781;10.180772;61.459084;0.000735;2.062903;0.575938;0.000600;
1.608182;0.003002;1.387066;4.300268;13.243086;56.948811;0.000888;1.857858;0.679468;0.000625;
1.449998;0.006804;1.158275;4.904801;17.423590;85.459244;0.001486;1.824442;0.996226;0.001068;
1.642238;0.012225;1.211750;5.910489;22.552534;133.296509;0.001561;2.177824;1.048128;0.001344;
2.065295;0.007042;1.655132;5.947369;18.980637;112.884842;0.001465;2.486935;0.734376;0.001253;
2.264182;0.001844;2.059594;4.778868;9.959379;47.594559;0.000986;2.444423;0.357641;0.000898;
2.258173;0.000472;2.170441;4.057029;4.671180;18.951113;0.000332;2.335109;0.168908;0.000303;
2.184163;0.000419;2.134704;2.134704;0.684062;1.460270;0.001021;2.231280;0.110787;0.000353;
2.150180;0.000815;2.150180;0.000000;0.000000;0.000000;0.000815;2.190001;0.096220;0.000768;
2.159974;0.001007;2.159974;0.000000;0.000000;0.000000;0.001007;2.202085;0.101138;0.000954;
2.221138;0.000689;2.221138;0.000000;0.000000;0.000000;0.000689;2.257641;0.085443;0.000651;
2.248341;0.000851;2.219992;50.000000;0.960554;48.027676;0.000832;2.284130;0.082615;0.000816;
2.165436;0.002429;2.176845;50.000000;0.253764;12.688212;0.002434;2.159347;-0.015320;0.002428;
1.950626;0.008068;2.017453;34.209843;0.000000;0.000000;0.008478;1.893271;-0.175856;0.007970;
1.613410;0.001246;1.513373;3.960164;6.342178;25.116068;0.000827;1.723849;0.352638;0.000776;
1.420769;0.001844;1.277019;2.830952;10.558506;29.890621;0.001176;1.563101;0.520003;0.000997;
2.124885;0.004162;1.874568;5.007495;12.346486;61.824966;0.002518;2.360566;0.473769;0.002413;
2.183005;0.001242;2.089526;3.831964;5.064519;19.407055;0.001119;2.244382;0.141681;0.001130;
2.104209;0.000402;2.020298;3.461825;4.896413;16.950525;0.000289;2.167868;0.153368;0.000277;
2.034391;0.000567;1.962627;3.654068;4.332910;15.832747;0.000420;2.119120;0.208638;0.000338;
2.016141;0.000977;1.940982;3.561620;4.703796;16.753136;0.000782;2.122338;0.259227;0.000613;
2.086814;0.000993;1.980181;3.472245;6.455754;22.415956;0.000699;2.212983;0.290191;0.000498;
2.194340;0.000661;2.082222;3.384584;6.597957;22.331337;0.000426;2.305224;0.244372;0.000302;
2.237420;0.000604;2.164969;2.515438;4.926517;12.392346;0.000540;2.299670;0.140732;0.000495;
2.151147;0.002322;2.151147;0.000000;0.000000;0.000000;0.002322;2.113642;-0.098501;0.002282;
1.962436;0.006938;1.962436;0.000000;0.000000;0.000000;0.006938;1.877595;-0.265979;0.006722;
1.714215;0.012858;1.714215;0.000000;0.000000;0.000000;0.012858;1.660130;-0.197742;0.012764;
1.319648;0.001934;1.261733;2.423118;4.863000;11.783623;0.001800;1.396327;0.341995;0.001691;
1.946472;0.007018;1.635019;6.516688;14.971864;97.566963;0.002818;2.286900;0.674730;0.003120;
2.163564;0.002054;1.990501;8.374854;7.423360;62.169556;0.001012;2.321237;0.332363;0.001316;
2.081526;0.000708;1.956944;6.644129;5.749764;38.202175;0.000252;2.195261;0.262923;0.000314;
1.954536;0.000697;1.838169;4.077901;6.684848;27.260147;0.000301;2.082385;0.315578;0.000165;
1.886373;0.001192;1.779455;3.447328;6.812960;23.486506;0.000810;2.023835;0.351696;0.000547;
1.922989;0.001323;1.801876;3.352341;7.665905;25.698732;0.000891;2.066611;0.356712;0.000623;
2.064637;0.000951;1.922882;3.381581;8.479387;28.673733;0.000538;2.200031;0.311619;0.000374;
2.223161;0.000564;2.100578;3.639564;6.821112;24.825872;0.000324;2.325068;0.222497;0.000267;
2.280968;0.000672;2.272821;50.000000;0.865305;43.265270;0.000613;2.306102;0.057373;0.000655;
2.169235;0.002293;2.169235;0.000000;0.000000;0.000000;0.002293;2.143154;-0.066639;0.002274;
